time_key,open,close,high,low,volume
2014-04-10,92.191,92.487,92.599,92.191,24047.0
2014-04-11,92.49,92.744,92.808,92.49,13750.0
2014-04-14,92.685,92.841,92.952,92.685,18105.0
2014-04-15,92.79,93.166,93.36,92.79,20354.0
2014-04-16,93.137,92.856,93.233,92.841,22902.0
2014-04-17,93.188,93.419,93.69,93.09,14534.0
2014-04-18,93.398,93.442,93.77,93.358,21665.0
2014-04-21,93.54,93.572,93.75,93.391,20424.0
2014-04-22,93.495,93.176,93.64,92.901,23489.0
2014-04-23,93.19,93.236,93.437,92.985,25861.0
2014-04-24,93.089,92.909,93.25,92.829,17357.0
2014-04-25,93.183,93.199,93.346,92.896,28847.0
2014-04-28,93.04,93.058,93.459,92.91,16648.0
2014-04-29,93.048,93.175,93.589,92.993,19368.0
2014-04-30,93.1,93.512,93.57,93.1,17829.0
2014-05-05,93.47,93.646,93.725,93.47,21252.0
2014-05-06,93.69,93.733,93.848,93.669,26562.0
2014-05-07,93.733,93.59,93.861,93.57,32349.0
2014-05-08,93.608,93.746,93.786,93.518,29666.0
2014-05-09,93.746,94.102,94.22,93.746,38124.0
2014-05-12,94.14,94.01,94.177,93.69,45821.0
2014-05-13,94.04,93.977,94.17,93.963,58093.0
2014-05-14,93.98,93.85,94.129,93.597,34213.0
2014-05-15,93.89,93.935,94.009,93.736,42225.0
2014-05-16,93.841,93.942,94.04,93.841,38319.0
2014-05-19,93.948,93.878,94.043,93.834,67095.0
2014-05-20,93.792,93.893,93.98,93.792,62494.0
2014-05-21,93.891,93.84,94.02,93.802,66375.0
2014-05-22,93.56,93.964,94.078,93.56,55575.0
2014-05-23,93.971,94.034,94.1,93.916,62868.0
2014-05-26,94.005,94.158,94.441,94.005,64008.0
2014-05-27,94.174,94.437,94.54,94.174,52471.0
2014-05-28,94.45,94.44,94.52,94.402,105048.0
2014-05-29,94.47,94.609,94.73,94.47,51263.0
2014-05-30,94.786,94.717,95.59,94.291,71259.0
2014-06-03,94.741,94.88,94.88,94.641,70236.0
2014-06-04,94.88,95.291,95.386,94.84,49304.0
2014-06-05,95.303,94.681,95.356,94.666,20584.0
2014-06-06,94.723,94.752,94.88,94.492,68883.0
2014-06-09,94.8,94.787,94.8,94.6,49136.0
2014-06-10,94.787,94.768,94.969,94.73,67680.0
2014-06-11,94.753,94.85,94.899,94.73,68003.0
2014-06-12,94.77,94.669,94.905,94.5,71685.0
2014-06-13,94.645,94.626,94.728,94.55,86024.0
2014-06-16,94.67,95.025,95.048,94.67,65251.0
2014-06-17,95.051,94.813,95.244,94.762,69082.0
2014-06-18,94.87,94.826,94.942,94.678,72243.0
2014-06-19,94.865,94.79,94.878,94.701,106498.0
2014-06-20,94.795,94.879,95.032,94.701,99770.0
2014-06-23,94.86,94.889,95.001,94.842,146234.0
2014-06-24,94.913,95.134,95.29,94.84,129163.0
2014-06-25,94.965,95.104,95.168,94.895,96730.0
2014-06-26,95.147,94.91,95.147,94.893,85205.0
2014-06-27,94.92,94.831,94.982,94.812,87140.0
2014-06-30,94.846,94.776,94.94,94.49,38441.0
2014-07-01,94.826,94.676,94.826,94.601,28458.0
2014-07-02,94.676,94.598,94.721,94.572,28576.0
2014-07-03,94.601,94.614,94.66,94.556,28267.0
2014-07-04,94.604,94.612,94.68,94.55,27851.0
2014-07-07,94.64,94.57,94.656,94.561,23802.0
2014-07-08,94.556,94.227,94.604,94.158,17648.0
2014-07-09,94.29,93.935,94.366,93.892,16011.0
2014-07-10,93.922,93.573,94.005,93.56,18212.0
2014-07-11,93.626,94.302,94.44,93.572,14592.0
2014-07-14,94.3,94.408,94.537,94.24,17265.0
2014-07-15,94.408,94.33,94.529,94.29,17501.0
2014-07-16,94.291,94.094,94.333,93.911,16395.0
2014-07-17,93.996,93.785,94.038,93.711,19589.0
2014-07-18,93.69,93.753,93.88,93.554,14076.0
2014-07-21,93.69,93.805,93.88,93.69,21240.0
2014-07-22,93.77,93.895,94.04,93.77,36004.0
2014-07-23,93.9,93.904,93.968,93.73,20606.0
2014-07-24,93.952,93.864,93.952,93.85,37968.0
2014-07-25,94.001,94.027,94.09,93.901,25740.0
2014-07-28,94.01,94.024,94.08,94.0,35833.0
2014-07-29,94.0,94.0,94.04,93.89,40319.0
2014-07-30,94.011,94.176,94.19,93.98,32153.0
2014-07-31,94.06,94.196,94.286,94.06,19827.0
2014-08-01,94.11,94.685,94.89,94.11,14016.0
2014-08-04,94.64,94.693,94.88,94.3,12994.0
2014-08-05,94.641,94.774,94.878,94.641,21284.0
2014-08-06,94.775,94.871,94.933,94.75,44359.0
2014-08-07,94.847,94.696,94.92,94.611,39939.0
2014-08-08,94.7,94.792,94.865,94.7,35485.0
2014-08-11,94.72,94.837,94.908,94.72,50599.0
2014-08-12,94.791,94.77,94.884,94.72,46616.0
2014-08-13,94.77,94.844,95.112,94.67,53973.0
2014-08-14,94.892,94.905,95.29,94.816,39024.0
2014-08-15,94.823,95.031,95.086,94.823,50895.0
2014-08-18,94.94,94.964,95.088,94.909,66801.0
2014-08-19,94.956,94.927,94.986,94.885,106258.0
2014-08-20,94.89,94.888,94.981,94.845,92949.0
2014-08-21,94.891,94.83,94.92,94.798,91178.0
2014-08-22,94.831,94.803,94.87,94.775,124559.0
2014-08-25,94.79,94.802,94.849,94.79,135096.0
2014-08-26,94.813,94.878,95.186,94.793,70137.0
2014-08-27,94.87,94.799,94.992,94.59,84379.0
2014-08-28,94.85,94.862,94.904,94.791,83980.0
2014-08-29,94.812,94.883,94.942,94.812,75403.0
2014-09-01,94.85,94.94,94.962,94.85,96055.0
2014-09-02,94.92,94.906,95.039,94.89,65393.0
2014-09-03,94.915,94.885,94.961,94.872,84219.0
2014-09-04,94.885,94.864,94.907,94.851,101347.0
2014-09-05,94.865,94.862,94.896,94.841,85248.0
2014-09-09,94.882,94.891,94.975,94.864,76646.0
2014-09-10,94.897,94.826,94.917,94.79,71796.0
2014-09-11,94.825,94.814,94.87,94.792,75125.0
2014-09-12,94.829,94.792,94.846,94.77,120881.0
2014-09-15,94.826,94.886,94.902,94.797,89114.0
2014-09-16,94.893,94.87,94.91,94.61,73768.0
2014-09-17,94.906,94.889,94.931,94.83,77640.0
2014-09-18,94.885,95.38,95.486,94.812,48210.0
2014-09-19,95.412,95.482,95.889,95.202,51441.0
2014-09-22,95.425,95.583,96.492,95.372,61123.0
2014-09-23,95.68,95.842,95.887,95.56,53527.0
2014-09-24,95.621,95.378,96.18,95.131,23473.0
2014-09-25,95.408,95.426,95.59,95.211,26381.0
2014-09-26,95.43,95.35,95.474,94.99,29653.0
2014-09-29,95.415,95.587,95.757,95.363,48535.0
2014-09-30,95.612,96.028,96.086,95.601,44050.0
2014-10-08,96.69,95.969,96.873,94.99,25722.0
2014-10-09,95.97,96.002,96.12,95.91,69352.0
2014-10-10,96.019,95.958,96.36,95.19,84731.0
2014-10-13,96.009,96.043,96.289,95.99,54838.0
2014-10-14,96.07,96.746,96.88,96.07,19762.0
2014-10-15,96.94,97.118,97.464,96.89,22952.0
2014-10-16,97.103,97.421,97.486,97.103,57696.0
2014-10-17,97.19,97.69,97.789,97.19,33762.0
2014-10-20,97.73,97.866,98.5,97.612,51646.0
2014-10-21,97.795,97.621,98.12,97.6,27486.0
2014-10-22,97.869,97.112,97.869,96.97,28047.0
2014-10-23,97.138,97.227,97.297,97.09,106781.0
2014-10-24,97.09,97.27,97.768,97.09,46037.0
2014-10-27,97.345,97.193,97.72,97.058,129037.0
2014-10-28,97.258,97.568,97.7,97.258,52014.0
2014-10-29,97.59,97.814,97.886,97.515,99397.0
2014-10-30,97.814,97.729,97.939,97.498,68984.0
2014-10-31,97.741,97.695,97.888,97.641,61239.0
2014-11-03,97.793,97.913,98.23,97.711,46247.0
2014-11-04,97.955,98.429,98.546,97.955,56407.0
2014-11-05,98.468,98.699,98.751,98.391,74303.0
2014-11-06,98.677,98.441,98.86,98.095,36962.0
2014-11-07,98.455,98.869,98.953,98.441,68920.0
2014-11-10,98.848,99.155,99.275,98.79,84274.0
2014-11-11,99.17,99.081,99.727,98.99,38239.0
2014-11-12,99.191,99.047,99.409,99.013,47143.0
2014-11-13,99.092,98.828,99.092,98.642,41492.0
2014-11-14,98.691,98.693,98.82,98.44,121392.0
2014-11-17,98.791,98.357,98.791,98.301,131694.0
2014-11-18,98.37,98.731,98.745,98.35,141873.0
2014-11-19,98.72,98.491,98.876,98.301,183793.0
2014-11-20,98.59,98.485,98.649,98.391,205286.0
2014-11-21,98.48,98.533,98.689,98.27,105241.0
2014-11-24,98.89,98.746,99.65,97.99,117684.0
2014-11-25,98.893,98.881,99.09,98.713,51034.0
2014-11-26,98.881,98.86,99.07,98.69,117646.0
2014-11-27,98.902,98.933,99.02,98.87,114989.0
2014-11-28,99.08,98.985,99.128,98.839,83593.0
2014-12-01,98.952,99.11,99.366,98.893,60819.0
2014-12-02,99.1,98.942,99.286,98.89,98023.0
2014-12-03,98.93,98.213,98.95,98.112,35752.0
2014-12-04,98.21,97.778,98.46,96.901,98681.0
2014-12-05,97.769,97.426,97.769,97.1,63610.0
2014-12-08,97.69,97.195,97.72,97.107,99060.0
2014-12-09,96.902,97.149,97.42,96.709,50594.0
2014-12-10,97.19,97.35,97.685,97.072,122561.0
2014-12-11,97.361,97.427,97.759,97.34,196687.0
2014-12-12,97.44,97.564,97.716,97.402,295963.0
2014-12-15,97.56,97.68,97.759,97.416,296056.0
2014-12-16,97.621,97.797,97.881,97.621,282163.0
2014-12-17,97.797,98.31,98.386,97.646,200272.0
2014-12-18,98.34,98.011,98.45,97.739,206661.0
2014-12-19,98.001,98.076,98.35,97.93,276207.0
2014-12-22,98.09,98.095,98.165,97.867,244310.0
2014-12-23,98.103,98.28,98.505,97.91,347173.0
2014-12-24,98.588,98.568,99.276,98.4,126947.0
2014-12-25,98.593,98.514,98.878,98.5,352140.0
2014-12-26,98.579,98.394,98.746,98.245,369967.0
2014-12-29,98.492,98.393,98.65,98.311,325773.0
2014-12-30,98.44,98.155,98.59,98.12,386978.0
2014-12-31,98.278,98.288,98.44,98.022,170909.0
2015-01-05,98.286,98.186,98.374,98.142,21728.0
2015-01-06,98.053,98.252,98.29,98.053,16614.0
2015-01-07,98.22,98.382,98.435,98.22,57835.0
2015-01-08,98.489,98.408,98.489,98.288,91999.0
2015-01-09,98.416,98.605,98.718,98.379,76539.0
2015-01-12,98.588,98.88,98.883,98.52,74098.0
2015-01-13,98.841,99.118,99.188,98.737,89036.0
2015-01-14,99.141,99.232,99.266,99.118,74153.0
2015-01-15,99.59,99.547,99.659,99.24,68892.0
2015-01-16,99.44,100.107,100.386,99.44,45617.0
2015-01-19,100.09,100.433,101.305,100.089,36653.0
2015-01-20,99.25,100.438,100.875,99.25,51972.0
2015-01-21,100.584,100.505,100.584,100.42,107539.0
2015-01-22,100.568,100.533,100.712,100.44,78538.0
2015-01-23,100.541,100.583,100.67,100.49,145966.0
2015-01-26,100.667,100.71,100.769,100.59,141887.0
2015-01-27,100.64,100.809,100.885,100.64,133017.0
2015-01-28,100.809,100.739,101.069,100.691,180515.0
2015-01-29,100.504,100.579,100.99,100.504,87964.0
2015-01-30,100.59,100.203,100.669,100.14,98527.0
2015-02-02,100.29,100.347,100.48,100.192,122450.0
2015-02-03,100.322,100.563,100.64,100.322,50356.0
2015-02-04,100.588,100.721,100.768,100.588,101217.0
2015-02-05,100.821,100.923,100.98,100.79,199291.0
2015-02-06,100.938,101.342,101.889,100.89,4913.0
2015-02-09,101.345,101.485,101.774,100.99,28168.0
2015-02-10,101.51,100.83,101.53,100.589,29628.0
2015-02-11,101.189,101.377,101.456,100.691,26260.0
2015-02-12,101.49,101.663,101.84,101.4,39895.0
2015-02-13,101.63,101.852,101.889,101.63,191147.0
2015-02-16,101.858,101.567,102.076,101.223,33206.0
2015-02-17,101.726,101.788,101.828,101.442,21161.0
2015-02-25,101.84,101.794,101.842,101.713,118964.0
2015-02-26,101.985,101.597,102.29,101.59,149498.0
2015-02-27,101.561,101.619,101.709,101.561,91356.0
2015-03-02,101.635,101.297,101.68,101.222,36813.0
2015-03-03,101.265,101.249,101.425,101.215,65814.0
2015-03-04,101.17,101.325,101.411,101.17,95170.0
2015-03-05,101.327,101.146,101.349,101.121,92747.0
2015-03-06,101.111,101.112,101.246,101.092,38431.0
2015-03-09,101.091,100.765,101.152,100.601,38809.0
2015-03-10,100.969,100.637,101.09,100.591,26651.0
2015-03-11,100.839,101.19,101.29,100.592,40329.0
2015-03-12,101.19,101.193,101.504,101.001,32719.0
2015-03-13,101.212,101.107,101.352,101.1,71394.0
2015-03-16,101.39,101.105,101.39,101.02,208716.0
2015-03-17,101.031,101.168,101.256,101.031,101521.0
2015-03-18,101.171,101.144,101.425,101.115,88522.0
2015-03-19,101.145,101.146,101.365,101.128,60086.0
2015-03-20,101.159,101.163,101.254,101.144,128026.0
2015-03-23,101.172,101.233,101.311,101.172,101047.0
2015-03-24,101.274,101.232,101.421,101.191,126109.0
2015-03-25,101.251,101.242,101.351,101.2,77121.0
2015-03-26,101.243,101.213,101.265,101.182,176386.0
2015-03-27,101.213,101.13,101.245,101.05,86630.5
2015-03-30,101.13,100.628,101.182,100.593,75509.0
2015-03-31,100.642,99.936,100.68,99.804,90504.0
2015-04-01,100.09,100.309,100.323,100.084,85698.0
2015-04-02,100.331,100.51,100.56,100.331,138896.0
2015-04-03,100.562,100.389,100.62,100.345,94896.0
2015-04-07,100.361,100.314,100.389,100.241,112842.0
2015-04-08,100.31,100.145,100.416,100.091,42462.0
2015-04-09,100.001,100.219,100.233,100.001,203174.0
2015-04-10,100.232,100.277,100.31,100.208,199937.0
2015-04-13,100.3,100.356,100.356,100.275,57727.0
2015-04-14,100.356,100.533,100.55,100.315,33207.0
2015-04-15,100.587,100.502,100.843,100.442,58811.0
2015-04-16,100.502,101.187,101.89,100.502,30579.0
